FREQ,FREQ_LABEL,REF_AREA,Country,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,TYPE,TYPE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2019,2021,2024
A,Annual,KHM,Cambodia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.88899955684,5.90627955684,6.136
A,Annual,KHM,Cambodia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.88899955684,5.90627955684,6.136
A,Annual,KOR,"Korea, Rep.",WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,34.0,31.0,19.0
A,Annual,KOR,"Korea, Rep.",WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.932357081240001,5.98212602428,6.28916270299796
A,Annual,KOR,"South Korea",WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.932357081240001,5.98212602428,6.28916270299796
A,Annual,KWT,Kuwait,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,30.0,14.0,7.0
A,Annual,KWT,Kuwait,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.9913943962187535,6.251024925,6.529194999944435
A,Annual,KWT,Kuwait,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.9913943962187535,6.251024925,6.529194999944435
A,Annual,LAO,Lao PDR,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,46.0,46.0,46.0
A,Annual,LAO,Lao PDR,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.805400000000001,5.87252,5.8952
A,Annual,LAO,Lao PDR,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.805400000000001,5.87252,5.8952
A,Annual,LBN,Lebanon,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,105.0,91.0,94.0
A,Annual,LBN,Lebanon,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.3495230622003,4.997381245569801,5.023380343554516
A,Annual,LBN,Lebanon,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.3495230622003,4.997381245569801,5.023380343554516
A,Annual,LIC,Low income,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.254646244773674,5.064048916234333,5.100520693606157
A,Annual,LIC,Low income,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.254646244773674,5.064048916234333,5.100520693606157
A,Annual,LKA,Sri Lanka,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,71.0,81.0,87.0
A,Annual,LKA,Sri Lanka,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.408109521214952,5.234896626805406,5.20705397380615
A,Annual,LKA,Sri Lanka,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.408109521214952,5.234896626805406,5.20705397380615
A,Annual,LMC,Lower middle income,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.15427748299907,5.198521462048962,5.244750932364282
A,Annual,LMC,Lower middle income,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.15427748299907,5.198521462048962,5.244750932364282
A,Annual,LTU,Lithuania,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,45.0,33.0,45.0
A,Annual,LTU,Lithuania,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.81320268172,5.97974575832,5.935690118125685
A,Annual,LTU,Lithuania,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.81320268172,5.97974575832,5.935690118125685
A,Annual,LUX,Luxembourg,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,11.0,8.0,6.0
A,Annual,LUX,Luxembourg,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.34538263852,6.5331109747200005,6.536456648392904
A,Annual,LUX,Luxembourg,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.34538263852,6.5331109747200005,6.536456648392904
A,Annual,LVA,Latvia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,58.0,59.0,35.0
A,Annual,LVA,Latvia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.62024113816,5.70196780136,6.053329853104644
A,Annual,LVA,Latvia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.62024113816,5.70196780136,6.053329853104644
A,Annual,MAR,Morocco,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,32.0,60.0,56.0
A,Annual,MAR,Morocco,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.98279832528,5.675252009057651,5.748350861671684
A,Annual,MAR,Morocco,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.98279832528,5.675252009057651,5.748350861671684
A,Annual,MDA,Moldova,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,89.0,56.0,50.0
A,Annual,MDA,Moldova,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.02076706292,5.719288283919999,5.799410550993291
A,Annual,MDA,Moldova,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.02076706292,5.719288283919999,5.799410550993291
A,Annual,MEX,Mexico,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,117.0,119.0,119.0
A,Annual,MEX,Mexico,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,3.12199634593727,2.3342375348,2.773613880506724
A,Annual,MEX,Mexico,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,3.12199634593727,2.3342375348,2.773613880506724
A,Annual,MKD,North Macedonia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,44.0,65.0,41.0
A,Annual,MKD,North Macedonia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.82059463844,5.60439132772,5.979592238299934
A,Annual,MKD,North Macedonia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.82059463844,5.60439132772,5.979592238299934
A,Annual,MLI,Mali,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,112.0,117.0,118.0
A,Annual,MLI,Mali,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,3.641187370152253,3.1927200000000004,2.9541600000000003
A,Annual,MLI,Mali,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,3.641187370152253,3.1927200000000004,2.9541600000000003
A,Annual,MLT,Malta,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,22.0,24.0,22.0
A,Annual,MLT,Malta,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.06404794476,6.06288215732,6.231295671997995
A,Annual,MLT,Malta,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.06404794476,6.06288215732,6.231295671997995
A,Annual,MNE,Montenegro,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,42.0,22.0,30.0
A,Annual,MNE,Montenegro,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.84188878368,6.08040004396,6.124437066632051
A,Annual,MNE,Montenegro,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.84188878368,6.08040004396,6.124437066632051
A,Annual,MNG,Mongolia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,76.0,75.0,84.0
A,Annual,MNG,Mongolia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.34919051368,5.40269808284,5.253866925345359
A,Annual,MNG,Mongolia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.34919051368,5.40269808284,5.253866925345359
A,Annual,MUS,Mauritius,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,23.0,26.0,34.0
A,Annual,MUS,Mauritius,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.06343212852,6.02820559604,6.055297188537044
A,Annual,MUS,Mauritius,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.06343212852,6.02820559604,6.055297188537044
A,Annual,MWI,Malawi,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,66.0,74.0,69.0
A,Annual,MWI,Malawi,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.492553687,5.411313687000001,5.5328
A,Annual,MWI,Malawi,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.492553687,5.411313687000001,5.5328
A,Annual,MYS,Malaysia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,86.0,49.0,47.0
A,Annual,MYS,Malaysia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.180705752771019,5.838905752771019,5.878208916950259
A,Annual,MYS,Malaysia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.180705752771019,5.838905752771019,5.878208916950259
A,Annual,NAM,Namibia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,91.0,103.0,89.0
A,Annual,NAM,Namibia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.9578666556,4.8078666556,5.137005908344188
A,Annual,NAM,Namibia,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.9578666556,4.8078666556,5.137005908344188
A,Annual,NGA,Nigeria,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,119.0,118.0,117.0
A,Annual,NGA,Nigeria,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,2.4868644670351308,3.0065176583049604,3.2811721627459933
A,Annual,NGA,Nigeria,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,2.4868644670351308,3.0065176583049604,3.2811721627459933
A,Annual,NIC,Nicaragua,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,72.0,85.0,79.0
A,Annual,NIC,Nicaragua,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.40792208388,5.154962083879999,5.314742735609164
A,Annual,NIC,Nicaragua,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.40792208388,5.154962083879999,5.314742735609164
A,Annual,NLD,Netherlands,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,15.0,21.0,24.0
A,Annual,NLD,Netherlands,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.20265797716,6.083872736400001,6.179545381463184
A,Annual,NLD,Netherlands,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.20265797716,6.083872736400001,6.179545381463184
A,Annual,NPL,Nepal,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,78.0,83.0,72.0
A,Annual,NPL,Nepal,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.29760864016,5.2009600489870405,5.391047019898691
A,Annual,NPL,Nepal,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.29760864016,5.2009600489870405,5.391047019898691
A,Annual,NZL,New Zealand,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,16.0,54.0,63.0
A,Annual,NZL,New Zealand,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.157754774679999,5.74478561964,5.61782747686747
A,Annual,NZL,New Zealand,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.157754774679999,5.74478561964,5.61782747686747
A,Annual,OMN,Oman,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,12.0,11.0,16.0
A,Annual,OMN,Oman,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.34485753484,6.35016455912,6.351198273790716
A,Annual,OMN,Oman,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,6.34485753484,6.35016455912,6.351198273790716
A,Annual,PAK,Pakistan,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,108.0,108.0,106.0
A,Annual,PAK,Pakistan,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.23044873107781,4.63942195579953,4.526505171082148
A,Annual,PAK,Pakistan,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.23044873107781,4.63942195579953,4.526505171082148
A,Annual,PAN,Panama,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,81.0,79.0,85.0
A,Annual,PAN,Panama,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.254599171200001,5.257319101519999,5.234400136787744
A,Annual,PAN,Panama,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.254599171200001,5.257319101519999,5.234400136787744
A,Annual,PER,Peru,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,102.0,105.0,104.0
A,Annual,PER,Peru,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.598080549868543,4.785914934649985,4.725326144162691
A,Annual,PER,Peru,WEF_TTDI_TTDI_A_02,"Safety and Security, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.598080549868543,4.785914934649985,4.725326144162691
